grid_lon,grid_lat,n_recs,lat,lon
326,119,4,29,-34
326,120,1,30,-34
326,121,2,31,-34
326,122,12,32,-34
326,123,2,33,-34
326,127,2,37,-34
326,129,1,39,-34
326,137,2,47,-34
326,139,7,49,-34
326,140,36,50,-34
326,142,8,52,-34
326,146,4,56,-34
326,147,1,57,-34
326,149,5,59,-34
326,151,2,61,-34
326,153,1,63,-34
326,155,7,65,-34
326,156,2,66,-34
327,30,5,-60,-33
327,86,19,-4,-33
327,91,9,1,-33
327,92,12,2,-33
327,93,2,3,-33
327,94,6,4,-33
327,95,2,5,-33
327,96,2,6,-33
327,97,2,7,-33
327,120,8,30,-33
327,121,4,31,-33
327,127,24,37,-33
327,128,9,38,-33
327,129,2,39,-33
327,139,17,49,-33
327,140,15,50,-33
327,142,9,52,-33
327,144,4,54,-33
327,147,10,57,-33
327,149,8,59,-33
327,151,6,61,-33
327,153,1,63,-33
327,155,3,65,-33
327,156,2,66,-33
328,84,1,-6,-32
328,91,3,1,-32
328,92,5,2,-32
328,93,1,3,-32
328,96,2,6,-32
328,97,4,7,-32
328,119,2,29,-32
328,121,2,31,-32
328,123,1,33,-32
328,127,31,37,-32
328,128,97,38,-32
328,129,634,39,-32
328,130,456,40,-32
328,138,14,48,-32
328,140,8,50,-32
328,141,2,51,-32
328,142,2,52,-32
328,147,7,57,-32
328,149,12,59,-32
328,152,6,62,-32
328,154,1,64,-32
328,155,10,65,-32
328,156,2,66,-32
329,13,2,-77,-31
329,91,4,1,-31
329,93,1,3,-31
329,95,2,5,-31
329,96,2,6,-31
329,97,3,7,-31
329,120,1,30,-31
329,121,1,31,-31
329,123,1,33,-31
329,124,3,34,-31
329,127,82,37,-31
329,128,301,38,-31
329,129,304,39,-31
329,130,18,40,-31
329,137,4,47,-31
329,138,4,48,-31
329,140,11,50,-31
329,141,13,51,-31
329,142,21,52,-31
329,144,6,54,-31
329,147,5,57,-31
329,148,31,58,-31
329,149,8,59,-31
329,152,4,62,-31
329,154,2,64,-31
329,155,16,65,-31
329,156,10,66,-31
330,15,4,-75,-30
330,16,1,-74,-30
330,69,1,-21,-30
330,91,17,1,-30
330,92,6,2,-30
330,95,4,5,-30
330,96,10,6,-30
330,97,4,7,-30
330,117,5,27,-30
330,118,2,28,-30
330,119,4,29,-30
330,120,2,30,-30
330,122,26,32,-30
330,124,3,34,-30
330,127,33,37,-30
330,128,1148,38,-30
330,129,371,39,-30
330,130,75,40,-30
330,132,1,42,-30
330,136,2,46,-30
330,137,4,47,-30
330,138,15,48,-30
330,139,10,49,-30
330,141,64,51,-30
330,142,19,52,-30
330,144,2,54,-30
330,148,2,58,-30
330,149,2,59,-30
330,150,25,60,-30
330,152,2,62,-30
330,155,10,65,-30
330,156,14,66,-30
330,179,1,89,-30
331,15,3,-75,-29
331,69,1,-21,-29
331,91,3,1,-29
331,92,5,2,-29
331,93,1,3,-29
331,95,4,5,-29
331,96,2,6,-29
331,107,7,17,-29
331,108,2,18,-29
331,109,2,19,-29
331,113,2,23,-29
331,118,4,28,-29
331,119,6,29,-29
331,120,2,30,-29
331,121,5,31,-29
331,122,31,32,-29
331,123,2,33,-29
331,124,2,34,-29
331,125,1,35,-29
331,126,1,36,-29
331,127,98,37,-29
331,128,1697,38,-29
331,129,4976,39,-29
331,130,51,40,-29
331,137,5,47,-29
331,138,12,48,-29
331,140,10,50,-29
331,141,23,51,-29
331,142,13,52,-29
331,144,6,54,-29
331,148,5,58,-29
331,150,16,60,-29
331,152,10,62,-29
331,155,3,65,-29
331,156,22,66,-29
331,157,1,67,-29
332,14,1,-76,-28
332,15,3,-75,-28
332,31,5,-59,-28
332,33,5,-57,-28
332,34,17,-56,-28
332,92,2,2,-28
332,93,1,3,-28
332,94,2,4,-28
332,96,4,6,-28
332,107,1,17,-28
332,108,1,18,-28
332,109,3,19,-28
332,116,2,26,-28
332,118,2,28,-28
332,119,7,29,-28
332,120,1,30,-28
332,121,1,31,-28
332,122,4,32,-28
332,124,2,34,-28
332,125,2,35,-28
332,126,1,36,-28
332,127,28,37,-28
332,128,584,38,-28
332,129,4473,39,-28
332,130,42,40,-28
332,135,1,45,-28
332,140,16,50,-28
332,142,21,52,-28
332,147,1,57,-28
332,150,8,60,-28
332,154,1,64,-28
332,155,5,65,-28
332,156,14,66,-28
332,157,5,67,-28
333,14,4,-76,-27
333,31,5,-59,-27
333,32,11,-58,-27
333,33,17,-57,-27
333,37,1,-53,-27
333,96,2,6,-27
333,116,1,26,-27
333,117,2,27,-27
333,118,2,28,-27
333,119,1,29,-27
333,120,1,30,-27
333,121,1,31,-27
333,124,1,34,-27
333,126,30,36,-27
333,127,227,37,-27
333,128,428,38,-27
333,129,391,39,-27
333,130,3,40,-27
333,133,1,43,-27
333,142,2,52,-27
333,150,1,60,-27
333,154,2,64,-27
333,155,8,65,-27
333,156,6,66,-27
333,157,1,67,-27
334,92,1,2,-26
334,95,3,5,-26
334,107,4,17,-26
334,115,1,25,-26
334,118,2,28,-26
334,121,1,31,-26
334,122,4,32,-26
334,125,1,35,-26
334,126,38,36,-26
334,127,1290,37,-26
334,128,908,38,-26
334,129,12,39,-26
334,130,2,40,-26
334,131,2,41,-26
334,142,13,52,-26
334,143,2,53,-26
334,149,5,59,-26
334,150,4,60,-26
334,154,20,64,-26
334,155,9,65,-26
334,156,11,66,-26
334,157,6,67,-26
335,16,2,-74,-25
335,92,1,2,-25
335,95,2,5,-25
335,105,2,15,-25
335,117,1,27,-25
335,120,1,30,-25
335,124,1,34,-25
335,125,2,35,-25
335,126,33,36,-25
335,127,831,37,-25
335,128,178,38,-25
335,129,15,39,-25
335,141,7,51,-25
335,142,9,52,-25
335,143,1,53,-25
335,145,23,55,-25
335,147,2,57,-25
335,154,7,64,-25
335,155,9,65,-25
335,156,12,66,-25
335,157,1,67,-25
336,95,1,5,-24
336,97,1,7,-24
336,105,4,15,-24
336,115,1,25,-24
336,126,8,36,-24
336,127,76,37,-24
336,128,65,38,-24
336,129,3,39,-24
336,141,1,51,-24
336,142,11,52,-24
336,143,2,53,-24
336,145,22,55,-24
336,149,5,59,-24
336,150,1,60,-24
336,153,4,63,-24
336,154,8,64,-24
336,155,435,65,-24
336,156,45,66,-24
336,157,8,67,-24
337,16,10,-74,-23
337,106,1,16,-23
337,126,4,36,-23
337,127,2,37,-23
337,128,1,38,-23
337,129,3,39,-23
337,142,15,52,-23
337,144,17,54,-23
337,145,1,55,-23
337,146,27,56,-23
337,149,10,59,-23
337,150,3,60,-23
337,153,11,63,-23
337,154,701,64,-23
337,155,247,65,-23
337,156,2,66,-23
337,157,1,67,-23
338,17,11,-73,-22
338,82,1,-8,-22
338,128,2,38,-22
338,129,4,39,-22
338,130,1,40,-22
338,141,6,51,-22
338,142,19,52,-22
338,144,8,54,-22
338,146,23,56,-22
338,149,13,59,-22
338,150,11,60,-22
338,151,2,61,-22
338,153,11,63,-22
338,154,239,64,-22
338,155,30,65,-22
338,156,63,66,-22
338,158,1,68,-22
338,160,26,70,-22
339,17,4,-73,-21
339,124,1,34,-21
339,125,1,35,-21
339,128,2,38,-21
339,129,1,39,-21
339,140,1,50,-21
339,141,2,51,-21
339,142,14,52,-21
339,143,5,53,-21
339,144,9,54,-21
339,146,19,56,-21
339,150,14,60,-21
339,153,20,63,-21
339,154,4,64,-21
339,157,10,67,-21
339,161,1,71,-21
340,17,4,-73,-20
340,128,1,38,-20
340,140,6,50,-20
340,141,1,51,-20
340,142,1,52,-20
340,143,17,53,-20
340,146,21,56,-20
340,150,34,60,-20
340,152,1,62,-20
340,153,1,63,-20
340,155,9,65,-20
340,156,5,66,-20
340,157,83,67,-20
341,108,1,18,-19
341,110,1,20,-19
341,116,1,26,-19
341,118,25,28,-19
341,119,1,29,-19
341,122,1,32,-19
341,127,1,37,-19
341,129,1,39,-19
341,141,1,51,-19
341,142,10,52,-19
341,143,14,53,-19
341,146,1,56,-19
341,147,19,57,-19
341,150,12,60,-19
341,151,1,61,-19
341,153,23,63,-19
341,155,1,65,-19
341,156,1,66,-19
341,157,26,67,-19
341,158,3,68,-19
341,159,33,69,-19
342,18,1,-72,-18
342,101,1,11,-18
342,103,1,13,-18
342,105,2,15,-18
342,111,1,21,-18
342,118,23,28,-18
342,119,17,29,-18
342,123,18,33,-18
342,128,1,38,-18
342,129,2,39,-18
342,142,1,52,-18
342,143,12,53,-18
342,146,11,56,-18
342,147,15,57,-18
342,150,6,60,-18
342,152,2,62,-18
342,153,13,63,-18
342,156,1,66,-18
342,157,1,67,-18
343,100,1,10,-17
343,101,2,11,-17
343,104,4,14,-17
343,109,2,19,-17
343,111,2,21,-17
343,115,1,25,-17
343,117,1,27,-17
343,118,14,28,-17
343,120,12,30,-17
343,122,7,32,-17
343,123,99,33,-17
343,124,1,34,-17
343,126,1,36,-17
343,129,1,39,-17
343,142,13,52,-17
343,143,26,53,-17
343,146,11,56,-17
343,149,6,59,-17
343,150,3,60,-17
343,152,11,62,-17
343,153,1,63,-17
343,154,4,64,-17
343,157,5,67,-17
343,160,5,70,-17
344,35,1,-55,-16
344,114,6,24,-16
344,118,26,28,-16
344,123,2,33,-16
344,140,4,50,-16
344,141,3,51,-16
344,142,31,52,-16
344,143,55,53,-16
344,144,16,54,-16
344,145,1,55,-16
344,146,10,56,-16
344,147,6,57,-16
344,149,12,59,-16
344,152,15,62,-16
344,154,3,64,-16
344,157,9,67,-16
344,158,2,68,-16
345,18,2,-72,-15
345,19,10,-71,-15
345,82,14,-8,-15
345,98,2,8,-15
345,99,3,9,-15
345,117,1,27,-15
345,118,12,28,-15
345,119,4,29,-15
345,120,4,30,-15
345,122,1,32,-15
345,124,6,34,-15
345,141,1,51,-15
345,142,50,52,-15
345,143,56,53,-15
345,144,30,54,-15
345,145,18,55,-15
345,146,32,56,-15
345,147,142,57,-15
345,148,51,58,-15
345,149,18,59,-15
345,152,10,62,-15
345,154,6,64,-15
345,155,475,65,-15
345,156,277,66,-15
345,157,5,67,-15
345,158,6,68,-15
346,18,4,-72,-14
346,19,9,-71,-14
346,76,1,-14,-14
346,97,1,7,-14
346,99,1,9,-14
346,117,8,27,-14
346,118,7,28,-14
346,119,38,29,-14
346,120,5,30,-14
346,121,19,31,-14
346,125,3,35,-14
346,127,1,37,-14
346,139,4,49,-14
346,140,3,50,-14
346,141,33,51,-14
346,142,72,52,-14
346,143,97,53,-14
346,144,99,54,-14
346,145,33,55,-14
346,146,12,56,-14
346,147,113,57,-14
346,148,191,58,-14
346,149,14,59,-14
346,154,2,64,-14
346,155,271,65,-14
346,156,14,66,-14
346,158,8,68,-14
346,162,3,72,-14
346,170,1,80,-14
347,18,29,-72,-13
347,19,15,-71,-13
347,52,4,-38,-13
347,53,10,-37,-13
347,82,1,-8,-13
347,97,2,7,-13
347,118,5,28,-13
347,129,1,39,-13
347,138,3,48,-13
347,139,3,49,-13
347,140,5,50,-13
347,141,33,51,-13
347,142,159,52,-13
347,143,276,53,-13
347,144,183,54,-13
347,145,64,55,-13
347,146,41,56,-13
347,147,40,57,-13
347,148,137,58,-13
347,149,12,59,-13
347,151,7,61,-13
347,154,5,64,-13
347,155,62,65,-13
347,156,10,66,-13
347,157,1,67,-13
347,158,4,68,-13
348,19,14,-71,-12
348,119,1,29,-12
348,138,1,48,-12
348,139,78,49,-12
348,140,110,50,-12
348,141,169,51,-12
348,142,530,52,-12
348,143,691,53,-12
348,144,365,54,-12
348,145,69,55,-12
348,146,31,56,-12
348,147,85,57,-12
348,148,79,58,-12
348,149,15,59,-12
348,150,1,60,-12
348,151,26,61,-12
348,152,8,62,-12
348,154,31,64,-12
348,155,9,65,-12
348,156,1,66,-12
348,159,9,69,-12
349,19,6,-71,-11
349,96,2,6,-11
349,121,1,31,-11
349,133,1,43,-11
349,138,5,48,-11
349,139,122,49,-11
349,140,148,50,-11
349,141,346,51,-11
349,142,2742,52,-11
349,143,1313,53,-11
349,144,2331,54,-11
349,145,340,55,-11
349,146,46,56,-11
349,147,82,57,-11
349,148,172,58,-11
349,149,46,59,-11
349,150,27,60,-11
349,151,41,61,-11
349,152,45,62,-11
349,154,63,64,-11
349,159,5,69,-11
349,160,10,70,-11
349,169,1,79,-11
350,50,2,-40,-10
350,95,2,5,-10
350,121,2,31,-10
350,127,1,37,-10
350,128,18,38,-10
350,129,21,39,-10
350,130,3,40,-10
350,132,4,42,-10
350,133,42,43,-10
350,134,2,44,-10
350,135,2,45,-10
350,136,20,46,-10
350,137,28,47,-10
350,138,221,48,-10
350,139,460,49,-10
350,140,152,50,-10
350,141,2274,51,-10
350,142,2230,52,-10
350,143,5141,53,-10
350,144,1929,54,-10
350,145,1234,55,-10
350,146,596,56,-10
350,147,1092,57,-10
350,148,1222,58,-10
350,149,733,59,-10
350,150,101,60,-10
350,151,170,61,-10
350,152,78,62,-10
350,153,43,63,-10
350,154,14,64,-10
350,160,19,70,-10
350,161,8,71,-10
350,162,5,72,-10
351,19,2,-71,-9
351,20,4,-70,-9
351,126,1,36,-9
351,127,15,37,-9
351,128,11,38,-9
351,129,3,39,-9
351,130,15,40,-9
351,131,671,41,-9
351,132,563,42,-9
351,133,93,43,-9
351,134,8,44,-9
351,136,28,46,-9
351,137,40,47,-9
351,138,206,48,-9
351,139,286,49,-9
351,140,265,50,-9
351,141,647,51,-9
351,142,1391,52,-9
351,143,137,53,-9
351,144,837,54,-9
351,145,2794,55,-9
351,146,1095,56,-9
351,147,1131,57,-9
351,148,2904,58,-9
351,149,1356,59,-9
351,150,396,60,-9
351,151,201,61,-9
351,152,41,62,-9
351,153,51,63,-9
351,160,5,70,-9
351,161,1,71,-9
351,170,1,80,-9
352,126,11,36,-8
352,127,9,37,-8
352,133,21,43,-8
352,134,36,44,-8
352,135,1,45,-8
352,136,27,46,-8
352,137,58,47,-8
352,138,271,48,-8
352,139,199,49,-8
352,140,396,50,-8
352,141,371,51,-8
352,142,928,52,-8
352,145,2108,55,-8
352,146,1657,56,-8
352,147,4749,57,-8
352,148,5494,58,-8
352,149,2518,59,-8
352,150,1511,60,-8
352,151,322,61,-8
352,152,324,62,-8
352,153,18,63,-8
352,154,28,64,-8
352,156,4,66,-8
352,157,1,67,-8
352,158,1,68,-8
352,161,50,71,-8
352,169,1,79,-8
353,95,1,5,-7
353,125,3,35,-7
353,126,10,36,-7
353,127,17,37,-7
353,134,26,44,-7
353,135,5,45,-7
353,136,25,46,-7
353,137,143,47,-7
353,138,260,48,-7
353,139,192,49,-7
353,140,3686,50,-7
353,141,781,51,-7
353,142,2791,52,-7
353,143,1392,53,-7
353,144,1975,54,-7
353,145,9237,55,-7
353,146,4797,56,-7
353,147,7176,57,-7
353,148,9931,58,-7
353,149,3247,59,-7
353,150,1066,60,-7
353,151,390,61,-7
353,152,787,62,-7
353,153,96,63,-7
353,154,46,64,-7
353,157,1,67,-7
353,160,17,70,-7
353,169,1,79,-7
354,74,2,-16,-6
354,78,2,-12,-6
354,126,737,36,-6
354,127,1,37,-6
354,133,6,43,-6
354,134,43,44,-6
354,135,28,45,-6
354,136,43,46,-6
354,137,411,47,-6
354,138,376,48,-6
354,139,174,49,-6
354,140,6898,50,-6
354,141,1310,51,-6
354,142,17540,52,-6
354,143,3875,53,-6
354,144,12060,54,-6
354,145,10409,55,-6
354,146,8653,56,-6
354,147,6552,57,-6
354,148,8915,58,-6
354,149,3666,59,-6
354,150,547,60,-6
354,151,523,61,-6
354,152,404,62,-6
354,153,91,63,-6
354,154,22,64,-6
354,159,9,69,-6
354,162,9,72,-6
354,163,2,73,-6
354,165,1,75,-6
355,125,4,35,-5
355,126,20,36,-5
355,127,15,37,-5
355,133,13,43,-5
355,134,39,44,-5
355,135,29,45,-5
355,136,242,46,-5
355,137,546,47,-5
355,138,1122,48,-5
355,139,559,49,-5
355,140,6906,50,-5
355,141,5239,51,-5
355,142,14299,52,-5
355,143,20552,53,-5
355,144,3730,54,-5
355,145,3315,55,-5
355,146,939,56,-5
355,147,75,57,-5
355,148,1405,58,-5
355,149,3808,59,-5
355,150,1706,60,-5
355,151,706,61,-5
355,152,221,62,-5
355,153,24,63,-5
355,154,30,64,-5
355,158,10,68,-5
355,159,7,69,-5
355,160,4,70,-5
355,161,2,71,-5
355,162,1,72,-5
355,163,3,73,-5
355,168,1,78,-5
356,36,2,-54,-4
356,95,4,5,-4
356,125,4,35,-4
356,126,40,36,-4
356,127,58,37,-4
356,133,106,43,-4
356,134,46,44,-4
356,135,178,45,-4
356,136,383,46,-4
356,137,645,47,-4
356,138,508,48,-4
356,139,505,49,-4
356,140,6408,50,-4
356,141,2846,51,-4
356,142,423,52,-4
356,143,2321,53,-4
356,144,4553,54,-4
356,145,1684,55,-4
356,146,1193,56,-4
356,147,1,57,-4
356,148,10977,58,-4
356,149,8580,59,-4
356,150,2689,60,-4
356,151,1599,61,-4
356,152,438,62,-4
356,153,15,63,-4
356,154,30,64,-4
356,156,1,66,-4
356,161,11,71,-4
356,167,9,77,-4
357,125,14,35,-3
357,126,32,36,-3
357,127,273,37,-3
357,130,2,40,-3
357,133,46,43,-3
357,134,144,44,-3
357,135,468,45,-3
357,136,475,46,-3
357,137,813,47,-3
357,138,72,48,-3
357,139,1154,49,-3
357,140,1286,50,-3
357,141,4250,51,-3
357,142,330,52,-3
357,143,63,53,-3
357,144,489,54,-3
357,145,1,55,-3
357,146,7783,56,-3
357,147,2450,57,-3
357,148,13095,58,-3
357,149,7902,59,-3
357,150,3922,60,-3
357,151,1871,61,-3
357,152,1375,62,-3
357,154,27,64,-3
357,156,12,66,-3
357,157,23,67,-3
357,161,1,71,-3
357,163,5,73,-3
357,165,1,75,-3
357,166,48,76,-3
357,167,7,77,-3
358,20,74,-70,-2
358,126,1,36,-2
358,127,44,37,-2
358,128,7,38,-2
358,133,90,43,-2
358,134,469,44,-2
358,135,722,45,-2
358,136,2413,46,-2
358,137,62,47,-2
358,139,692,49,-2
358,140,1021,50,-2
358,141,4668,51,-2
358,142,2,52,-2
358,143,1,53,-2
358,145,5072,55,-2
358,146,5079,56,-2
358,147,6630,57,-2
358,148,6009,58,-2
358,149,5000,59,-2
358,150,9181,60,-2
358,151,2997,61,-2
358,152,1578,62,-2
358,153,63,63,-2
358,154,78,64,-2
358,155,18,65,-2
358,156,2,66,-2
358,162,1,72,-2
358,163,18,73,-2
358,164,3,74,-2
358,165,12,75,-2
358,166,6,76,-2
358,167,6,77,-2
358,169,14,79,-2
359,95,1,5,-1
359,127,4,37,-1
359,128,40,38,-1
359,129,12,39,-1
359,130,5,40,-1
359,135,33,45,-1
359,136,4,46,-1
359,139,980,49,-1
359,140,2171,50,-1
359,141,2872,51,-1
359,142,3,52,-1
359,143,52,53,-1
359,144,4375,54,-1
359,145,5254,55,-1
359,146,2498,56,-1
359,147,3036,57,-1
359,148,2255,58,-1
359,149,3245,59,-1
359,150,3476,60,-1
359,151,3191,61,-1
359,152,480,62,-1
359,153,10,63,-1
359,154,5,64,-1
359,155,2,65,-1
359,161,1,71,-1
359,162,2,72,-1
359,163,1,73,-1
359,164,4,74,-1
359,165,1,75,-1
359,169,3,79,-1
NA,NA,120425,NA,NA
